cust_id,customer_type,parent_company_flag,CUST_GRP_ID,BRTH_DT,language
7d52113813696c00a85bf1abf89a40fd87d600e15e30e2c374d89892f38d2299,SME,1,,2020-2024,EST
ea533909b850bc203cd8a1def0cbc22426b06ac46b95242cd3a6c5177e0e9ce0,SME,1,,2015-2019,EST
6415d7f56d7dd1098add7076cab6a41819fa137cc66a74ffc097b8344ea611f9,SME,0,ce4bec33e904559e7eed84f3b1334a523e7770d367a1b3fe71bb7740b1e4ae48,2010-2014,EST
61811f0916c70bf29c343321214f9c24024a9c2fb659b5bf15412988c57f0346,SME,0,8569d7c4e094568c1036345e732d84ccf5b2716276cbd4e82a0d7520e92ea768,2010-2014,EST
65552e77888567630526db2d6dd9a6c2a8b9a0654aebdf139dc1c45254003791,SME,1,,1995-1999,RUS
bb67b4b1d8b50161077614a85297ec7fd11d636223c44c16fbfc5f00bf01b78e,SME,0,e4a6843fc5c9560029c286722b9179b47e4f912bba8f6f7921ebdf62f268ca51,2010-2014,EST
9a8b3fdee96a2ecbc1e68b6678dc3326c7cfe43110d87fb678d78ed10f3b96dd,SME,0,579722f28aea6416b07e840cec52fe4c80b4e2fc6952a9f7fd9f7897660201d0,2005-2009,EST
72fa9d86eb01f07ca79532e407dc248ea8ed027b058591ab535ceef4e8b66ef4,SME,1,,1995-1999,ENG
f76fd73e00d575e0e849c31802f9e8d599a4049141196ee8a0d3a5fd501b49ad,SME,1,,2000-2004,EST
ec2cead90d22cb5b0d764b5ee0ef1585dc06ea07fdb64b729dbea6b6fc47c3f1,SME,1,,2015-2019,EST
bf9c8abd6c742ea5a72c553c7014a4aa77851770cc5dba6a0f27cb72519ea740,SME,1,,2005-2009,EST
d97e7891f2ec9241bbc5f6d544f1d6cae59c47ecca8515858c8dd066053e1cb2,SME,0,6e04efd1ae797372e49685b8d522cfaf6235b8d3b3c4c4198352190d0ff470fa,2015-2019,ENG
c37813396f301c7bddacff6a9c4e4d794f7f0c2300107d5a10d7c130cee3de6c,SME,1,,2005-2009,EST
428c11541d707071c188a327752a1d509ef684db8815b452d407417257e2a798,SME,1,,2015-2019,EST
729d6ed70ab491b42afe13629b817d7b6725f36d39092c2473f45a8148333843,SME,1,,2005-2009,EST
3f32baefea6eacfc6c5ced2feaa728c93090f1ddac34e2e0e1df738b5635fa94,SME,1,,2015-2019,EST
71bf0df88bbfc263cf84f70a98adcbad180e42b70cd855d58d28a272c1caacc3,SME,1,,2010-2014,RUS
7f5e8dcd3ef3a4931dd2a64946c9ffff36d25c41c155620d64d38abdb09e856f,SME,1,,2020-2024,EST
62f041fe3357b503c62d41f167ab2568d1905e608374009c843bb16db6606ef5,SME,1,,2000-2004,EST
e28ca0097531ddc5e0dbc39746a3aaf075f4ef40e09efab040966518ffc02cd2,SME,1,,2005-2009,EST
b8af0037b5ec6e7b11884379d089d42e527508d5ec23c0054d7aeb7e78cad142,SME,1,,2015-2019,EST
cb8559f8169dbc3dd617631189fe49f24a9678fe0e91653a0b2bab105e746746,SME,0,4608283df7e3b852ba7da1912df1e1ed7beadfbd591c55c287a21ca59c574d4e,2015-2019,EST
2880282b01ef49bedf943486a0c88aa425cac704cbff5d187e53815bae669899,SME,0,bfef1a642cc00a405577bdacb3989e4a1a77df06d8b083b4f76b59920e6d2096,2000-2004,EST
e60881fc546f298f70faaaac1df40f027bc29b4d31b270056b81bb090b08ec38,SME,1,,2000-2004,RUS
e557d2be8c65129878a064753c65b72ef9af750cdf52c9f6ac910d989343a00c,SME,1,,1995-1999,EST
c931bd9528a2b730cdea4b0ea572f588017d51cd6bd18d9d8ac7e8a6efd6d200,SME,1,,2015-2019,EST
e33d22964744861b4b1504220f8a4fa4f26185a54058e9eb87211c219feff6e8,SME,1,,2005-2009,EST
db6445e037832435eabdd1de0f0f89a5808eab36bccf27bd4c876a7199c90f7e,SME,1,,2015-2019,EST
04bc585317db96de88088dee4de9a57ae59f0a3a6e50c2977bde0b62676eb4da,SME,1,,2020-2024,EST
982d9d33dbdc911bdef2dc648df424c8365bded3160539930525a8d5391ba662,SME,1,,2015-2019,EST
3892a80f1e2a40925889f63682522ef928a47c922ce8f4837944abfd83ffc2fb,SME,1,,2015-2019,ENG
df7ef4748e9abccda1c262192e702954e37730458f552ba1d909d9d8b2ae526e,SME,1,,1995-1999,EST
e6642eb8dc2077435b9f8275e8e08ed0b9e820ae630f78868cd7d703d63a6146,SME,0,a01b828deb8d288675df069ef72f556b4bc0ff82e953f3fed19cd2925074b89a,1995-1999,RUS
b78924943b3e5e0d12ac7358eebd3484ee09c773bb631395a88f720d069df86c,SME,1,,2005-2009,EST
8f8c623bd34ace23cb79e0756d38ce67520af0abe249f28917caec718c6f19e6,SME,1,,2005-2009,EST
3b389a8f446198afa21bc91a994099f562e10ce9f69bdf5eafe87c58015efc8c,SME,1,,2010-2014,RUS
5d0a5a4edbf7abbb97007c47301fb70c7c5979827803b6e3110bbce7ee43d42e,SME,1,,2010-2014,EST
2a6aaed671a357b769ce85a06ab3b49019fd171ae8d335edde38b27b800f181b,SME,0,d9c8e7fff21633b9936bc7c7f12d6203a0c488530e859eeb3534df567f1c0b57,1995-1999,EST
1da539eb7b5f3e8d252f04dd289e56bac3e4865b061dd5b4e6b749bf2548d244,SME,1,,2010-2014,EST
bf542fd0bf309b65dc9da3b8bab93018fe1498b8293a02ac814486baed04ae44,SME,1,,1995-1999,EST
6d1b87018cbf3f0aa4d2defe8a3411b873b0ae8e6b97e54b39e247ead1b008aa,SME,1,86924ebfead1d0abc84bf74846b42cb81a2f9890fb2203a38368c71c8f7d9525,2000-2004,EST
a35385aeba056fd8dfc92c5eec89709a7065319eb13097b25a8cbc303b28dcd6,SME,1,,2000-2004,EST
22e869eae83e9318041e73d9f729234ffd79447a99232ada2e0331392cb90482,SME,1,,2005-2009,EST
896fe6c708ac90bdd1c0b774f8a731247376b2f6d293dbb2bb274a9046805be3,SME,0,,2010-2014,EST
14a5580815088fd5d1e4eb1ac1859cee1dae754a21805d789b53eae080453d9a,SME,1,,2015-2019,EST
28bc2bf4833b27e5ebca8d3f7ae39bd0834df1c21eafa1389cc44148d781caf1,SME,1,,2010-2014,RUS
